sample	experiment	comet_params	enzyme_regex	fasta	server
03924_GC6-TMT_TUM_HLA2_30_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_30_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC6-TMT_TUM_HLA2_30_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_30_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC7-TMT_TUM_HLA2_31_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_31_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC7-TMT_TUM_HLA2_31_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_31_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC8-TMT_TUM_HLA2_32_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_32_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC8-TMT_TUM_HLA2_32_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_32_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC9-TMT_TUM_HLA2_33_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_33_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC9-TMT_TUM_HLA2_33_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_33_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD1-TMT_TUM_HLA2_37_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_37_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD1-TMT_TUM_HLA2_37_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_37_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD10-TMT_TUM_HLA2_46_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_46_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD10-TMT_TUM_HLA2_46_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_46_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD11-TMT_TUM_HLA2_47_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_47_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD11-TMT_TUM_HLA2_47_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_47_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD12-TMT_TUM_HLA2_48_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_48_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD12-TMT_TUM_HLA2_48_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_48_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD2-TMT_TUM_HLA2_38_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_38_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD2-TMT_TUM_HLA2_38_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_38_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD3-TMT_TUM_HLA2_39_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_39_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD3-TMT_TUM_HLA2_39_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_39_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD4-TMT_TUM_HLA2_40_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_40_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD4-TMT_TUM_HLA2_40_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_40_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD5-TMT_TUM_HLA2_41_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_41_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD5-TMT_TUM_HLA2_41_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_41_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD6-TMT_TUM_HLA2_42_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_42_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD6-TMT_TUM_HLA2_42_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_42_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD7-TMT_TUM_HLA2_43_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_43_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD7-TMT_TUM_HLA2_43_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_43_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD8-TMT_TUM_HLA2_44_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_44_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD8-TMT_TUM_HLA2_44_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_44_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD9-TMT_TUM_HLA2_45_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_45_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GD9-TMT_TUM_HLA2_45_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_45_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE1-TMT_TUM_HLA2_49_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_49_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE1-TMT_TUM_HLA2_49_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_49_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE10-TMT_TUM_HLA2_58_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_58_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE10-TMT_TUM_HLA2_58_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_58_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE11-TMT_TUM_HLA2_59_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_59_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE11-TMT_TUM_HLA2_59_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_59_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE12-TMT_TUM_HLA2_60_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_60_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE12-TMT_TUM_HLA2_60_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_60_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE2-TMT_TUM_HLA2_50_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_50_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE2-TMT_TUM_HLA2_50_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_50_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE3-TMT_TUM_HLA2_51_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_51_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE3-TMT_TUM_HLA2_51_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_51_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE4-TMT_TUM_HLA2_52_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_52_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE4-TMT_TUM_HLA2_52_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_52_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE5-TMT_TUM_HLA2_53_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_53_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE5-TMT_TUM_HLA2_53_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_53_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE6-TMT_TUM_HLA2_54_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_54_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE6-TMT_TUM_HLA2_54_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_54_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE7-TMT_TUM_HLA2_55_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_55_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE7-TMT_TUM_HLA2_55_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_55_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE8-TMT_TUM_HLA2_56_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_56_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE8-TMT_TUM_HLA2_56_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_56_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE9-TMT_TUM_HLA2_57_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_57_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GE9-TMT_TUM_HLA2_57_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_57_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF1-TMT_TUM_HLA2_61_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_61_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF1-TMT_TUM_HLA2_61_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_61_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF10-TMT_TUM_HLA2_70_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_70_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF10-TMT_TUM_HLA2_70_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_70_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF11-TMT_TUM_HLA2_71_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_71_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF11-TMT_TUM_HLA2_71_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_71_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF12-TMT_TUM_HLA2_72_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_72_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF12-TMT_TUM_HLA2_72_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_72_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF2-TMT_TUM_HLA2_62_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_62_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF2-TMT_TUM_HLA2_62_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_62_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF3-TMT_TUM_HLA2_63_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_63_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF3-TMT_TUM_HLA2_63_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_63_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF4-TMT_TUM_HLA2_64_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_64_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF4-TMT_TUM_HLA2_64_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_64_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF5-TMT_TUM_HLA2_65_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_65_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF5-TMT_TUM_HLA2_65_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_65_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF6-TMT_TUM_HLA2_66_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_66_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF6-TMT_TUM_HLA2_66_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_66_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF7-TMT_TUM_HLA2_67_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_67_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF7-TMT_TUM_HLA2_67_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_67_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF8-TMT_TUM_HLA2_68_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_68_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF8-TMT_TUM_HLA2_68_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_68_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF9-TMT_TUM_HLA2_69_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_69_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GF9-TMT_TUM_HLA2_69_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_69_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG1-TMT_TUM_HLA2_73_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_73_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG1-TMT_TUM_HLA2_73_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_73_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG10-TMT_TUM_HLA2_82_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_82_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG10-TMT_TUM_HLA2_82_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_82_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG11-TMT_TUM_HLA2_83_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_83_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG11-TMT_TUM_HLA2_83_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_83_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG12-TMT_TUM_HLA2_84_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_84_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG12-TMT_TUM_HLA2_84_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_84_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG2-TMT_TUM_HLA2_74_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_74_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG2-TMT_TUM_HLA2_74_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_74_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG3-TMT_TUM_HLA2_75_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_75_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG3-TMT_TUM_HLA2_75_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_75_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG4-TMT_TUM_HLA2_76_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_76_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG4-TMT_TUM_HLA2_76_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_76_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG5-TMT_TUM_HLA2_77_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_77_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG5-TMT_TUM_HLA2_77_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_77_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GG6-TMT_TUM_HLA2_78_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_78_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
